,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARMC8,1852.2426852731128,0.08393784443753727,0.11376546505335555,0.7378148052062262,0.4606269952610096,0.7143458491417731
CEP70,1068.1282074486683,0.042032827885511596,0.26732836214323624,0.15723295331824963,0.8750612582992569,0.948846228096844
RBP2,52.41328969464998,0.31803149418027093,0.5350770064485556,0.5943658395847136,0.5522674511576541,0.7767374862194889
RBP1,639.4433024743336,0.16414912159667883,0.43080372875506373,0.38102994621480374,0.7031810278130659,0.8679616816966296
SLC25A36,919.5055524159139,0.01460471977446311,0.15621162172732064,0.09349317043745163,0.9255117751329894,0.9716991448689962
RNF7,401.9753955088216,-0.2790700838987622,0.11460860226574002,-2.434983748006014,0.014892458569244985,0.12332017442845497
TFDP2,1574.8447099508676,-0.178357547932464,0.13935806444081567,-1.27985092680597,0.20059756918721738,0.4818418104877671
XRN1,8366.72666438956,0.10392511549496786,0.11204244054268737,0.9275513367220265,0.35364035047295495,0.6319166867262109
KAT2B,1122.0744823980597,0.41681418804950227,0.21816875102674066,1.910512784658211,0.056067221887134644,0.24938183866058006
BCHE,111.8917806479385,2.8175888584970163,0.6360371130460251,4.429912658717965,9.427126075133453e-06,0.0018209298768785214
SERPINI2,2.4999401231134875,0.9624899433564562,1.4289604301521535,0.6735595493389357,0.5005913774942694,
PDCD10,3109.247571436367,-0.35765885756337024,0.17733492183198565,-2.0168551905542373,0.04371062742615231,0.21847037797501626
LRRC31,435.6884763063464,0.3080447886370385,0.4382483269290717,0.7029000904477931,0.4821180147923654,0.7288600970026033
WNT5A,191.7059195528137,-0.6811456441331293,0.4322309202849837,-1.5758836588646368,0.1150526176113757,0.3658539269918851
PFKFB4,190.10295282025578,-0.30673820680702,0.22789579354294628,-1.3459581769297382,0.17831600493959188,0.4537216242409445
COL7A1,1766.7923402131128,-0.49482102665929706,0.36638257498298576,-1.350558297381571,0.17683696717137365,0.4520530540715602
FGF12,12.066787003431216,0.13936197612054624,0.6364051567437935,0.21898310320676917,0.8266632100292645,0.9271951168850071
PRKAR2A,1983.4899024385495,-0.37203245954957387,0.13103750116133275,-2.8391296861768547,0.004523676765708976,0.06263157018537104
HES1,576.6662355365435,-0.48946081495661564,0.2596256612517206,-1.8852559203770614,0.059395294250615314,0.2563612531144438
USP4,3219.113477667652,0.058829637106264425,0.10298957612782042,0.5712193342096188,0.5678509738731554,0.7871688758250401
ACAP2,3554.684145351883,0.1849916925052681,0.10901748140389535,1.696899342408199,0.08971569238645864,0.32082970188885607
ECT2,5088.934206847855,-0.7989955443928694,0.23724301217498533,-3.367835946221874,0.0007576066253762254,0.021699333344184512
GNAI2,2875.1616465227885,0.3267494281325564,0.18259745833824897,1.7894522251633758,0.07354201498173032,0.2906267403432202
TFG,2632.126924428918,-0.13117743232115892,0.13527000440792736,-0.9697451618732366,0.3321735332430664,0.6137770173864826
USP9Y,5185.078301223699,0.5176800888298041,1.0728671958551623,0.4825201952578771,0.6294364556053981,0.8258243333041012
HYAL1,46.07020211286621,-0.5506129850631349,0.3670731864797179,-1.5000087321648001,0.1336121406145501,0.39321491921104773
TUSC2,96.16343919868353,-0.17870605261729486,0.164810433194386,-1.084312741333066,0.278226157880585,0.5664335757562786
NPRL2,325.9215094623622,0.1603424134849232,0.12750307881634207,1.2575571897827151,0.20855194397679033,0.49233909489494154
RPL24,7864.939176154919,-0.2878023283842986,0.15173895154636372,-1.8966937984698071,0.05786836267463826,0.25352882055195414
CYB561D2,44.246843268041935,0.11785868663853061,0.22302539197074653,0.5284541172513205,0.5971841848611157,0.8069652898845838
CEP15,129.18899145920503,0.30300476180713953,0.427938268466944,0.7080571758460183,0.4789097519680653,0.7259500010931368
FXR1,6646.927184065728,-0.22169800124707276,0.13205807459369354,-1.678791712882205,0.0931926442643754,0.32724360324897983
CBLB,4775.178805171577,-0.014206397491520053,0.1491549746193008,-0.09524588454243704,0.9241195250260814,0.9709702600665162
BBX,3308.884433419716,0.04279860157126163,0.12788028205571517,0.3346770970728312,0.7378686799872978,0.8855058057997706
IFT57,1602.6777701608462,-0.21038085732947226,0.20634560841432573,-1.0195557780277256,0.30793918692245636,0.5939227159330037
GNB4,575.9386569244583,0.6219948514167207,0.21257800442552696,2.925960534334708,0.0034339449686494115,0.05468120753232745
HHLA2,934.2946394422484,-0.06881409543241336,0.47872730461877755,-0.14374382820552034,0.8857027606602575,0.9540055969717499
